bidopen,bidclose,bidhigh,bidlow,askopen,askclose,askhigh,asklow,tickqty
1.15833,1.15829,1.15844,1.15816,1.15842,1.15837,1.15853,1.15825,307
1.15829,1.15832,1.15845,1.15819,1.15837,1.15841,1.15855,1.15828,332
1.15832,1.1586,1.15862,1.15828,1.15841,1.15867,1.1587,1.15837,178
1.1586,1.15844,1.15874,1.15842,1.15867,1.15853,1.15882,1.15851,429
1.15844,1.15855,1.15859,1.15837,1.15853,1.15863,1.15867,1.15844,349
1.15855,1.15834,1.15854,1.1583,1.15863,1.15843,1.15863,1.15839,222
1.15834,1.15848,1.15852,1.1583,1.15843,1.15858,1.15861,1.15839,320
1.15848,1.15804,1.15859,1.158,1.15858,1.15811,1.15867,1.15808,352
1.15804,1.15804,1.15807,1.15767,1.15811,1.15813,1.15816,1.15777,585
1.15804,1.15803,1.1581,1.15792,1.15813,1.15811,1.15818,1.15801,259
1.15803,1.15788,1.15812,1.15778,1.15811,1.15798,1.15821,1.15787,254
1.15788,1.15787,1.15792,1.15779,1.15798,1.15795,1.158,1.15786,240
1.15787,1.15775,1.15786,1.15771,1.15795,1.15783,1.15795,1.1578,163
1.15775,1.15773,1.15777,1.15763,1.15783,1.15781,1.15785,1.15772,256
1.15773,1.15791,1.15794,1.15766,1.15781,1.158,1.15803,1.15775,264
1.15791,1.1577,1.15791,1.15769,1.158,1.15778,1.15799,1.15777,189
1.1577,1.15753,1.15773,1.15748,1.15778,1.15762,1.15781,1.15757,246
1.15753,1.15748,1.15769,1.15746,1.15762,1.15756,1.15777,1.15752,281
1.15748,1.15719,1.15748,1.15707,1.15756,1.15727,1.15758,1.15716,653
1.15719,1.15745,1.15747,1.15718,1.15727,1.15754,1.15755,1.15726,288
1.15745,1.15744,1.15745,1.15728,1.15754,1.15753,1.15754,1.15737,230
1.15744,1.15725,1.15744,1.15722,1.15753,1.15734,1.15754,1.15731,167
1.15725,1.15732,1.15733,1.15723,1.15734,1.15741,1.15742,1.15732,69
1.15732,1.15694,1.15738,1.15692,1.15741,1.15704,1.15747,1.15702,168
1.15694,1.15707,1.15714,1.15694,1.15704,1.15715,1.15723,1.15703,185
1.15707,1.15684,1.15719,1.15684,1.15715,1.15693,1.15727,1.15692,194
1.15684,1.15682,1.15689,1.15673,1.15693,1.15691,1.15698,1.15681,373
1.15682,1.15705,1.15713,1.1568,1.15691,1.15713,1.15721,1.15688,234
1.15705,1.15689,1.15713,1.15681,1.15713,1.15697,1.15721,1.15689,231
1.15689,1.15684,1.15699,1.15683,1.15697,1.15693,1.15709,1.15692,78
1.15684,1.15711,1.15714,1.15685,1.15693,1.15719,1.15722,1.15693,172
1.15711,1.15704,1.15713,1.15691,1.15719,1.15712,1.15722,1.15699,195
1.15704,1.15698,1.15706,1.1569,1.15712,1.15707,1.15715,1.157,213
1.15698,1.15669,1.15699,1.15667,1.15707,1.15678,1.15708,1.15675,300
1.15669,1.15694,1.15699,1.1567,1.15678,1.15703,1.15708,1.15678,264
1.15694,1.15704,1.1571,1.15682,1.15703,1.15714,1.15719,1.15691,387
1.15704,1.15704,1.15714,1.15699,1.15714,1.15712,1.15723,1.15707,346
1.15704,1.15734,1.15751,1.15699,1.15712,1.15743,1.15759,1.15708,677
1.15734,1.1575,1.1577,1.15729,1.15743,1.15758,1.15779,1.15737,521
1.1575,1.15759,1.15766,1.15744,1.15758,1.15769,1.15775,1.15753,372
1.15759,1.15782,1.15786,1.15758,1.15769,1.1579,1.15795,1.15767,444
1.15782,1.15755,1.15782,1.15744,1.1579,1.15764,1.15789,1.15753,229
1.15755,1.15765,1.15772,1.15744,1.15764,1.15774,1.15781,1.15752,341
1.15765,1.15744,1.15769,1.15733,1.15774,1.15752,1.15779,1.15741,501
1.15744,1.15723,1.15746,1.15698,1.15752,1.15731,1.15754,1.15705,529
1.15723,1.15786,1.15808,1.15718,1.15731,1.15796,1.15816,1.15726,891
1.15786,1.15754,1.15801,1.15743,1.15796,1.15764,1.1581,1.15753,641
1.15754,1.15689,1.15774,1.15688,1.15764,1.15699,1.15784,1.15698,1325
1.15689,1.15731,1.15746,1.15677,1.15699,1.15739,1.15754,1.15686,1181
1.15731,1.15811,1.15826,1.15724,1.15739,1.15819,1.15835,1.15733,1185
1.15811,1.15821,1.15839,1.15804,1.15819,1.15829,1.15848,1.15813,1147
1.15821,1.1575,1.15821,1.15737,1.15829,1.1576,1.15828,1.15745,1584
1.1575,1.15772,1.15774,1.15715,1.1576,1.15782,1.15783,1.15723,1360
1.15772,1.15774,1.1578,1.15741,1.15782,1.15783,1.1579,1.15749,1144
1.15774,1.15701,1.1578,1.15701,1.15783,1.15711,1.15788,1.1571,885
1.15701,1.15691,1.15723,1.15688,1.15711,1.15698,1.15733,1.15695,912
1.15691,1.15664,1.15719,1.15631,1.15698,1.15672,1.15728,1.15639,2293
1.15664,1.1567,1.15694,1.15625,1.15672,1.1568,1.15704,1.15635,2577
1.1567,1.15712,1.15721,1.15635,1.1568,1.15721,1.1573,1.15644,2072
1.15712,1.15728,1.15757,1.15697,1.15721,1.15736,1.15766,1.15705,1470
1.15728,1.15688,1.15727,1.15661,1.15736,1.15697,1.15736,1.15671,1548
1.15688,1.15677,1.15695,1.15663,1.15697,1.15686,1.15702,1.15672,921
1.15677,1.15733,1.15738,1.15663,1.15686,1.15743,1.15747,1.15672,2032
1.15733,1.1575,1.15765,1.15709,1.15743,1.1576,1.15773,1.15716,1471
1.1575,1.1579,1.15792,1.15734,1.1576,1.15798,1.15801,1.15743,1268
1.1579,1.15834,1.15856,1.15791,1.15798,1.15842,1.15865,1.15799,2157
1.15834,1.15916,1.15925,1.15808,1.15842,1.15924,1.15932,1.15818,3202
1.15916,1.15761,1.1592,1.15761,1.15924,1.1577,1.15929,1.1577,2376
1.15761,1.15763,1.158,1.15725,1.1577,1.15771,1.15807,1.15734,2126
1.15763,1.15662,1.15763,1.15652,1.15771,1.15671,1.1577,1.15657,2139
1.15662,1.15525,1.15682,1.15358,1.15671,1.15534,1.1569,1.15373,14726
1.15525,1.15533,1.15586,1.155,1.15534,1.15543,1.15595,1.1551,5908
1.15533,1.15593,1.15627,1.15525,1.15543,1.15603,1.15636,1.15533,2907
1.15593,1.15672,1.15692,1.15575,1.15603,1.15682,1.15701,1.15586,2173
1.15672,1.15598,1.15676,1.15587,1.15682,1.15608,1.15684,1.15596,2629
1.15598,1.15576,1.15617,1.15567,1.15608,1.15586,1.15627,1.15576,2056
1.15576,1.15633,1.15642,1.15574,1.15586,1.15642,1.15652,1.15582,1809
1.15633,1.15574,1.15643,1.15547,1.15642,1.15583,1.15651,1.15555,1687
1.15574,1.15598,1.15632,1.15575,1.15583,1.15608,1.15642,1.15583,1544
1.15598,1.15633,1.15649,1.15592,1.15608,1.15641,1.15658,1.15601,1615
1.15633,1.15569,1.15641,1.15563,1.15641,1.15579,1.15651,1.15572,1223
1.15569,1.156,1.156,1.15558,1.15579,1.15609,1.15609,1.15566,1200
1.156,1.1563,1.15633,1.15584,1.15609,1.15639,1.15642,1.15593,1151
1.1563,1.15591,1.15634,1.15586,1.15639,1.156,1.15642,1.15594,1000
1.15591,1.15635,1.15644,1.1557,1.156,1.15644,1.15652,1.15579,1472
1.15635,1.15621,1.15641,1.15606,1.15644,1.15629,1.15651,1.15615,1020
1.15621,1.15651,1.15651,1.15606,1.15629,1.1566,1.1566,1.15614,1061
1.15651,1.15745,1.15748,1.15651,1.1566,1.15753,1.15756,1.1566,2188
1.15745,1.15695,1.15753,1.15686,1.15753,1.15703,1.15762,1.15695,1256
1.15695,1.15725,1.15726,1.1569,1.15703,1.15734,1.15734,1.15697,980
1.15725,1.15711,1.15732,1.15688,1.15734,1.1572,1.15741,1.15697,1168
1.15711,1.15668,1.15713,1.15663,1.1572,1.15676,1.15721,1.15672,1050
1.15668,1.15641,1.15675,1.15634,1.15676,1.1565,1.15684,1.15642,770
1.15641,1.15669,1.15686,1.15634,1.1565,1.15679,1.15695,1.15642,1070
1.15669,1.15687,1.15733,1.15669,1.15679,1.15695,1.15742,1.15679,1151
1.15687,1.15708,1.15709,1.15683,1.15695,1.15716,1.15717,1.15691,670
1.15708,1.15655,1.15707,1.1564,1.15716,1.15663,1.15716,1.15648,1095
1.15655,1.15631,1.15662,1.15622,1.15663,1.1564,1.1567,1.15628,791
1.15631,1.15625,1.15661,1.15616,1.1564,1.15633,1.15669,1.15624,1145
1.15625,1.15632,1.1565,1.15601,1.15633,1.1564,1.15658,1.15609,1247
1.15632,1.1561,1.15665,1.15597,1.1564,1.15619,1.15673,1.15605,1049
1.1561,1.15601,1.15612,1.15578,1.15619,1.1561,1.1562,1.15586,682
1.15601,1.15567,1.15602,1.15565,1.1561,1.15576,1.1561,1.15573,700
1.15567,1.15614,1.15614,1.15565,1.15576,1.15622,1.15622,1.15573,649
1.15614,1.15607,1.15625,1.15596,1.15622,1.15616,1.15634,1.15605,742
1.15607,1.15578,1.15619,1.15575,1.15616,1.15587,1.15627,1.15583,1037
1.15578,1.15596,1.15621,1.15568,1.15587,1.15604,1.15629,1.15576,1123
1.15596,1.15615,1.15632,1.15597,1.15604,1.15623,1.1564,1.15604,1101
1.15615,1.1564,1.15642,1.15598,1.15623,1.15648,1.1565,1.15607,861
1.1564,1.15636,1.15661,1.1563,1.15648,1.15644,1.1567,1.15638,760
1.15636,1.1565,1.15654,1.15623,1.15644,1.15659,1.15663,1.15631,549
1.1565,1.15674,1.15682,1.15645,1.15659,1.15683,1.15691,1.15654,844
1.15674,1.15696,1.15714,1.15653,1.15683,1.15704,1.15723,1.15662,1025
1.15696,1.15712,1.15724,1.15691,1.15704,1.15721,1.15733,1.157,1168
1.15712,1.15698,1.15727,1.15692,1.15721,1.15707,1.15735,1.157,563
1.15698,1.15712,1.15728,1.15691,1.15707,1.1572,1.15737,1.157,798
1.15712,1.15737,1.15746,1.15688,1.1572,1.15746,1.15753,1.15695,975
1.15737,1.15742,1.15761,1.1572,1.15746,1.15751,1.15768,1.15728,1624
1.15742,1.15703,1.15742,1.15695,1.15751,1.15711,1.15751,1.15703,1164
1.15703,1.15769,1.15775,1.15693,1.15711,1.15778,1.15784,1.15702,1331
1.15769,1.15771,1.1583,1.15759,1.15778,1.1578,1.15839,1.15767,2093
1.15771,1.15743,1.15773,1.15724,1.1578,1.15751,1.15781,1.15732,1728
1.15743,1.15804,1.15805,1.15698,1.15751,1.15813,1.15814,1.15707,2653
1.15804,1.15793,1.15811,1.15755,1.15813,1.15802,1.15819,1.15764,2444
1.15793,1.15815,1.15829,1.15776,1.15802,1.15824,1.15838,1.15784,1562
1.15815,1.15861,1.15872,1.15787,1.15824,1.15872,1.15883,1.15794,1909
1.15861,1.15828,1.15865,1.15824,1.15872,1.15837,1.15874,1.15831,1292
1.15828,1.15925,1.15952,1.15828,1.15837,1.15935,1.15961,1.15837,2454
1.15925,1.15934,1.15965,1.15904,1.15935,1.15943,1.15973,1.15913,2263
1.15934,1.15884,1.15956,1.15869,1.15943,1.15892,1.15964,1.15878,1448
1.15884,1.15902,1.1592,1.15855,1.15892,1.15911,1.15929,1.15864,1487
1.15902,1.15953,1.15969,1.15902,1.15911,1.15962,1.15977,1.15912,2047
1.15953,1.15953,1.15996,1.15929,1.15962,1.15962,1.16004,1.15937,1554
1.15953,1.15884,1.15953,1.15882,1.15962,1.15893,1.15962,1.15891,1625
1.15884,1.15872,1.15967,1.1584,1.15893,1.1588,1.15976,1.1585,5356
1.15872,1.15813,1.15883,1.15796,1.1588,1.15822,1.15892,1.15805,4738
1.15813,1.15846,1.15873,1.15792,1.15822,1.15856,1.15882,1.158,3129
1.15846,1.15817,1.15846,1.15777,1.15856,1.15826,1.15855,1.15784,2526
1.15817,1.15855,1.1586,1.15794,1.15826,1.15865,1.1587,1.15801,2672
1.15855,1.15773,1.15854,1.15757,1.15865,1.15783,1.15864,1.15767,3361
1.15773,1.15825,1.15859,1.15769,1.15783,1.15835,1.15868,1.15778,2791
1.15825,1.15769,1.15857,1.15759,1.15835,1.15778,1.15867,1.15767,3402
1.15769,1.15748,1.15791,1.15738,1.15778,1.15758,1.158,1.15747,3040
1.15748,1.15703,1.15749,1.1566,1.15758,1.15712,1.15758,1.15669,2871
1.15703,1.15767,1.15787,1.15703,1.15712,1.15777,1.15794,1.15711,1713
1.15767,1.15761,1.15774,1.15734,1.15777,1.15769,1.15783,1.15743,1875
1.15761,1.15765,1.15784,1.15715,1.15769,1.15775,1.15792,1.15723,2111
1.15765,1.15733,1.15788,1.15723,1.15775,1.15741,1.15797,1.1573,2598
1.15733,1.15724,1.15758,1.15718,1.15741,1.15733,1.15766,1.15727,1403
1.15724,1.15742,1.15742,1.15698,1.15733,1.1575,1.1575,1.15707,1936
1.15742,1.15799,1.15804,1.15734,1.1575,1.15809,1.15814,1.15742,2406
1.15799,1.15799,1.1583,1.15768,1.15809,1.1581,1.15838,1.15777,2619
1.15799,1.15783,1.15825,1.15771,1.1581,1.15791,1.15831,1.15781,1989
1.15783,1.15761,1.15795,1.15732,1.15791,1.1577,1.15803,1.1574,2550
1.15761,1.15821,1.15834,1.15757,1.1577,1.15828,1.15843,1.15766,2361
1.15821,1.1582,1.15839,1.15795,1.15828,1.15828,1.15846,1.15804,1322
1.1582,1.15776,1.15835,1.15754,1.15828,1.15786,1.15842,1.15764,1708
1.15776,1.15805,1.15815,1.15761,1.15786,1.15814,1.15824,1.1577,1919
1.15805,1.15796,1.1582,1.15775,1.15814,1.15805,1.15829,1.15784,1401
1.15796,1.15861,1.15865,1.15795,1.15805,1.1587,1.15874,1.15805,1181
1.15861,1.15881,1.15893,1.15825,1.1587,1.1589,1.15901,1.15834,1198
1.15881,1.15853,1.15881,1.15844,1.1589,1.15861,1.15889,1.15852,1077
1.15853,1.1585,1.15857,1.15811,1.15861,1.15859,1.15865,1.1582,1237
1.1585,1.15876,1.15878,1.15816,1.15859,1.15885,1.15886,1.15825,1097
1.15876,1.15912,1.15914,1.15866,1.15885,1.1592,1.15922,1.15875,1489
1.15912,1.15897,1.15936,1.15889,1.1592,1.15906,1.15945,1.15898,973
1.15897,1.15897,1.15936,1.15896,1.15906,1.15905,1.15945,1.15903,1433
1.15897,1.15874,1.15899,1.15857,1.15905,1.15883,1.15908,1.15865,1086
1.15874,1.15889,1.15923,1.15871,1.15883,1.15898,1.15932,1.15879,885
1.15889,1.15889,1.15909,1.15852,1.15898,1.15897,1.15918,1.15861,1049
1.15889,1.15888,1.15925,1.15873,1.15897,1.15897,1.15934,1.15881,1131
1.15888,1.15869,1.15888,1.15853,1.15897,1.15878,1.15896,1.15862,867
1.15869,1.15878,1.15918,1.1587,1.15878,1.15887,1.15927,1.15878,968
1.15878,1.15909,1.15911,1.15877,1.15887,1.15918,1.15919,1.15884,730
1.15909,1.15878,1.15913,1.15875,1.15918,1.15886,1.15921,1.15881,630
1.15878,1.15866,1.15883,1.15858,1.15886,1.15875,1.15891,1.15866,450
1.15866,1.15886,1.15893,1.15861,1.15875,1.15895,1.15901,1.15869,608
1.15886,1.15868,1.15904,1.15848,1.15895,1.15877,1.15912,1.15856,839
1.15868,1.15854,1.15868,1.15848,1.15877,1.15863,1.15877,1.15856,353
1.15854,1.15864,1.15875,1.15847,1.15863,1.15873,1.15883,1.15855,385
1.15864,1.15856,1.15886,1.15853,1.15873,1.15865,1.15894,1.15862,422
1.15856,1.15865,1.15885,1.15857,1.15865,1.15874,1.15893,1.15865,418
1.15865,1.15894,1.15901,1.15865,1.15874,1.15903,1.1591,1.15873,469
1.15894,1.15928,1.15929,1.15885,1.15903,1.15936,1.15938,1.15889,825
1.15928,1.1592,1.1594,1.1591,1.15936,1.15928,1.15948,1.15918,402
1.1592,1.15912,1.15931,1.15907,1.15928,1.15921,1.15939,1.15915,528
1.15912,1.15904,1.15913,1.15872,1.15921,1.15913,1.1592,1.15879,798
1.15904,1.15942,1.15943,1.15899,1.15913,1.1595,1.15951,1.15907,695
1.15942,1.15913,1.15954,1.15903,1.1595,1.15921,1.15962,1.15911,1060
1.15913,1.15892,1.15924,1.15876,1.15921,1.159,1.15933,1.15884,856
1.15892,1.1586,1.15899,1.15859,1.159,1.15868,1.15907,1.15867,859
1.1586,1.1586,1.15876,1.15851,1.15868,1.15867,1.15884,1.15859,344
1.1586,1.15855,1.1587,1.15846,1.15867,1.15863,1.15879,1.15855,518
1.15855,1.15843,1.15859,1.15821,1.15863,1.15851,1.15868,1.15829,629
1.15843,1.15838,1.15856,1.15829,1.15851,1.15847,1.15864,1.15837,517
1.15838,1.15789,1.15838,1.15779,1.15847,1.15797,1.15847,1.15788,1119
1.15789,1.15794,1.15813,1.15773,1.15797,1.15804,1.15822,1.15782,1195
1.15794,1.15823,1.15832,1.15792,1.15804,1.15832,1.15841,1.158,805
1.15823,1.15834,1.15841,1.15814,1.15832,1.15843,1.15848,1.15822,505
1.15834,1.15862,1.15864,1.15828,1.15843,1.1587,1.15873,1.15837,548
1.15862,1.1586,1.15872,1.15857,1.1587,1.15869,1.1588,1.15864,660
1.1586,1.15829,1.15886,1.15826,1.15869,1.15836,1.15895,1.15835,614
1.15829,1.15855,1.15857,1.15825,1.15836,1.15863,1.15865,1.15833,338
1.15855,1.15855,1.15862,1.1585,1.15863,1.15863,1.1587,1.15857,211
1.15855,1.15814,1.15855,1.15814,1.15863,1.15821,1.15861,1.15821,376
1.15814,1.15809,1.15822,1.15797,1.15821,1.15818,1.1583,1.15804,405
1.15809,1.15811,1.15813,1.15794,1.15818,1.15819,1.15822,1.15802,411
1.15811,1.15827,1.1583,1.15794,1.15819,1.15835,1.15839,1.15801,536
1.15827,1.1581,1.15831,1.15797,1.15835,1.15818,1.1584,1.15805,394
1.1581,1.1582,1.15822,1.15805,1.15818,1.15829,1.1583,1.15813,264
1.1582,1.15829,1.15829,1.15815,1.15829,1.15838,1.15838,1.15823,177
1.15829,1.15819,1.15834,1.158,1.15838,1.15827,1.15841,1.15806,350
1.15819,1.15804,1.1582,1.15794,1.15827,1.15812,1.15828,1.15803,531
1.15804,1.15825,1.15835,1.15802,1.15812,1.15832,1.15843,1.1581,272
1.15825,1.15804,1.15832,1.15789,1.15832,1.15813,1.15838,1.15798,238
1.15804,1.15816,1.15816,1.158,1.15813,1.15825,1.15825,1.15808,106
1.15816,1.15815,1.15825,1.15803,1.15825,1.15823,1.15834,1.1581,283
1.15815,1.15815,1.15817,1.15813,1.15823,1.15824,1.15826,1.15821,53
1.15815,1.15804,1.15828,1.15804,1.15824,1.15814,1.15837,1.15814,199
1.15804,1.15832,1.15833,1.15799,1.15814,1.1584,1.15842,1.15807,275
1.15832,1.15818,1.15839,1.1581,1.1584,1.15828,1.15848,1.1582,229
1.15818,1.15799,1.15821,1.15799,1.15828,1.15807,1.1583,1.15807,215
1.15799,1.1578,1.15804,1.15777,1.15807,1.15787,1.15812,1.15785,253
1.1578,1.1577,1.1578,1.15769,1.15787,1.15779,1.15788,1.15776,180
1.1577,1.15696,1.1577,1.15696,1.15779,1.15731,1.15779,1.1573,708
1.15696,1.15743,1.15757,1.15685,1.15731,1.1576,1.15792,1.1572,178
1.15743,1.15746,1.1576,1.15738,1.1576,1.15761,1.15783,1.15755,161
1.15746,1.15743,1.15752,1.15743,1.15761,1.15761,1.15764,1.15757,249
1.15743,1.15746,1.1575,1.15743,1.15761,1.15755,1.15762,1.15755,53
1.15746,1.15738,1.15746,1.157,1.15755,1.15751,1.15758,1.15712,374
1.15738,1.15745,1.15757,1.15737,1.15751,1.15758,1.15769,1.1575,92
1.15745,1.15718,1.15746,1.15714,1.15758,1.15727,1.15759,1.15726,713
1.15718,1.15711,1.15723,1.15701,1.15727,1.15724,1.15736,1.15718,482
1.15711,1.15707,1.15724,1.1569,1.15724,1.15733,1.15749,1.15707,653
1.15707,1.15715,1.15725,1.15704,1.15733,1.15741,1.15751,1.15723,487
1.15715,1.15722,1.15731,1.15714,1.15741,1.15742,1.15745,1.15736,475
1.15722,1.15728,1.15737,1.15716,1.15742,1.15744,1.15748,1.15734,974
1.15728,1.15729,1.15741,1.15723,1.15744,1.15739,1.1575,1.15738,254
1.15729,1.15729,1.15732,1.15719,1.15739,1.15737,1.1574,1.15731,151
1.15729,1.15736,1.15743,1.15726,1.15737,1.15744,1.15753,1.15736,117
1.15736,1.15736,1.15743,1.15727,1.15744,1.15745,1.15752,1.15737,174
1.15736,1.15742,1.15748,1.15733,1.15745,1.15752,1.15757,1.15742,94
1.15742,1.15752,1.15752,1.15735,1.15752,1.15762,1.15762,1.15746,91
1.15752,1.15753,1.15753,1.15737,1.15762,1.15762,1.15763,1.15748,72
1.15753,1.15755,1.15756,1.15738,1.15762,1.15765,1.15766,1.15748,128
1.15755,1.15752,1.15757,1.15747,1.15765,1.15762,1.15767,1.15757,175
1.15752,1.15742,1.15751,1.1574,1.15762,1.15751,1.15762,1.15751,83
1.15742,1.15763,1.15767,1.1574,1.15751,1.15775,1.15778,1.1575,104
1.15763,1.15763,1.15767,1.15755,1.15775,1.15772,1.15776,1.15766,147
1.15763,1.15751,1.15767,1.15751,1.15772,1.15762,1.15777,1.15761,279
1.15751,1.15762,1.15784,1.15735,1.15762,1.15771,1.15794,1.15746,645
1.15762,1.15787,1.15788,1.15757,1.15771,1.15797,1.15798,1.15767,276
1.15787,1.15756,1.15792,1.15755,1.15797,1.15766,1.15802,1.15765,226
1.15756,1.15736,1.15757,1.1573,1.15766,1.15745,1.15766,1.1574,185
1.15736,1.15741,1.15751,1.1573,1.15745,1.1575,1.15761,1.15739,237
1.15741,1.15721,1.15743,1.15715,1.1575,1.15729,1.15751,1.15725,152
1.15721,1.15732,1.15732,1.15719,1.15729,1.15741,1.15741,1.15728,74
1.15732,1.15747,1.15748,1.15731,1.15741,1.15757,1.15757,1.1574,154
1.15747,1.15771,1.15772,1.15736,1.15757,1.1578,1.15781,1.15745,376
1.15771,1.15768,1.15771,1.15758,1.1578,1.15776,1.15778,1.15766,123
1.15768,1.15771,1.15787,1.15767,1.15776,1.1578,1.15795,1.15775,260
1.15771,1.15748,1.15778,1.15748,1.1578,1.15757,1.15787,1.15757,644
1.15748,1.15762,1.15766,1.15742,1.15757,1.1577,1.15775,1.15751,400
1.15762,1.15774,1.15783,1.1576,1.1577,1.15782,1.15792,1.15769,301
1.15774,1.15762,1.15782,1.15753,1.15782,1.15771,1.15791,1.15762,464
1.15762,1.15728,1.15773,1.15701,1.15771,1.15737,1.15782,1.15711,861
1.15728,1.15743,1.15745,1.15717,1.15737,1.15752,1.15752,1.15725,111
1.15743,1.15743,1.15748,1.15733,1.15752,1.15752,1.15757,1.15743,112
1.15743,1.15744,1.15763,1.15741,1.15752,1.15753,1.15771,1.1575,194
1.15744,1.15747,1.15758,1.15742,1.15753,1.15756,1.15768,1.15751,167
1.15747,1.15763,1.15763,1.15743,1.15756,1.15772,1.15772,1.15753,367
1.15763,1.1579,1.15798,1.15762,1.15772,1.15799,1.15808,1.1577,554
1.1579,1.15763,1.1579,1.15753,1.15799,1.15771,1.15799,1.15762,349
1.15763,1.15718,1.15763,1.15712,1.15771,1.15726,1.15771,1.15721,865
1.15718,1.15739,1.15743,1.15718,1.15726,1.15748,1.15752,1.15727,284
1.15739,1.15732,1.15739,1.15728,1.15748,1.15741,1.15748,1.15738,191
1.15732,1.15704,1.1574,1.15677,1.15741,1.15712,1.15749,1.15686,677
1.15704,1.15665,1.15708,1.15654,1.15712,1.15673,1.15717,1.15663,1045
1.15665,1.15653,1.15685,1.15649,1.15673,1.15661,1.15695,1.15656,638
1.15653,1.15633,1.15656,1.15613,1.15661,1.15643,1.15664,1.15622,1179
1.15633,1.15649,1.15655,1.15625,1.15643,1.15658,1.15664,1.15633,528
1.15649,1.15675,1.15675,1.1565,1.15658,1.15684,1.15685,1.15658,360
1.15675,1.15659,1.15683,1.15649,1.15684,1.15667,1.15691,1.15658,339
1.15659,1.15655,1.15674,1.15649,1.15667,1.15663,1.15682,1.15657,559
1.15655,1.15665,1.15674,1.15644,1.15663,1.15673,1.15683,1.15653,767
1.15665,1.15674,1.15677,1.15658,1.15673,1.15683,1.15684,1.15667,396
1.15674,1.15679,1.15679,1.1566,1.15683,1.15689,1.15689,1.15669,332
1.15679,1.15725,1.15725,1.15672,1.15689,1.15733,1.15734,1.1568,476
1.15725,1.15725,1.15734,1.15715,1.15733,1.15734,1.15742,1.15723,581
1.15725,1.15722,1.15727,1.15718,1.15734,1.15731,1.15735,1.15726,252
1.15722,1.15758,1.15759,1.15718,1.15731,1.15767,1.15767,1.15727,572
1.15758,1.15726,1.15758,1.15724,1.15767,1.15735,1.15766,1.15732,365
1.15726,1.15716,1.15727,1.15702,1.15735,1.15724,1.15736,1.15712,247
1.15716,1.15703,1.15722,1.15701,1.15724,1.15713,1.1573,1.1571,135
1.15703,1.15681,1.15706,1.15672,1.15713,1.15689,1.15715,1.15681,220
1.15681,1.15691,1.15697,1.15681,1.15689,1.157,1.15706,1.1569,183
1.15691,1.15667,1.15691,1.15666,1.157,1.15675,1.157,1.15675,184
1.15667,1.15647,1.15672,1.15643,1.15675,1.15656,1.1568,1.15652,461
1.15647,1.15651,1.15661,1.15641,1.15656,1.1566,1.15669,1.1565,316
1.15651,1.15667,1.15667,1.15646,1.1566,1.15676,1.15676,1.15655,256
1.15667,1.1565,1.15672,1.1565,1.15676,1.1566,1.15681,1.1566,77
1.1565,1.15628,1.15653,1.15625,1.1566,1.15637,1.15661,1.15634,325
1.15628,1.15626,1.15628,1.15598,1.15637,1.15634,1.15637,1.15606,618
1.15626,1.15605,1.15627,1.15601,1.15634,1.15613,1.15635,1.15608,407
1.15605,1.15607,1.15607,1.15574,1.15613,1.15615,1.15616,1.15581,936
1.15607,1.15617,1.15623,1.15601,1.15615,1.15625,1.15632,1.1561,436
1.15617,1.15632,1.15632,1.15605,1.15625,1.1564,1.1564,1.15614,221
1.15632,1.15621,1.15633,1.15616,1.1564,1.15629,1.15641,1.15625,189
1.15621,1.15636,1.15641,1.15616,1.15629,1.15645,1.15649,1.15625,220
1.15636,1.15636,1.15646,1.15631,1.15645,1.15644,1.15655,1.1564,288
1.15636,1.15599,1.15637,1.15594,1.15644,1.15607,1.15645,1.15602,278
1.15599,1.15597,1.15605,1.15592,1.15607,1.15606,1.15611,1.156,325
1.15597,1.15606,1.15609,1.15589,1.15606,1.15614,1.15615,1.15597,277
1.15606,1.15601,1.15611,1.15596,1.15614,1.15609,1.1562,1.15604,227
1.15601,1.15611,1.15613,1.15602,1.15609,1.1562,1.1562,1.15609,137
1.15611,1.15605,1.15621,1.15605,1.1562,1.15614,1.15629,1.15612,135
1.15605,1.15618,1.15623,1.15605,1.15614,1.15626,1.15632,1.15613,120
1.15618,1.15587,1.15618,1.15586,1.15626,1.15595,1.15626,1.15592,192
1.15587,1.15566,1.1559,1.15562,1.15595,1.15574,1.15599,1.15571,221
1.15566,1.156,1.15601,1.15566,1.15574,1.15609,1.1561,1.15575,291
1.156,1.15618,1.15628,1.15596,1.15609,1.15626,1.15637,1.15605,350
1.15618,1.15615,1.15633,1.15606,1.15626,1.15625,1.15641,1.15615,377
1.15615,1.15606,1.15621,1.156,1.15625,1.15616,1.15631,1.15608,371
1.15606,1.15584,1.15614,1.15575,1.15616,1.15594,1.15623,1.15585,378
1.15584,1.15571,1.15584,1.15537,1.15594,1.15581,1.15593,1.15545,972
1.15571,1.15587,1.15591,1.15546,1.15581,1.15595,1.156,1.15554,693
1.15587,1.15571,1.15587,1.15571,1.15595,1.1558,1.15594,1.1558,376
1.15571,1.15551,1.1557,1.15541,1.1558,1.15559,1.15579,1.15551,456
1.15551,1.15551,1.15571,1.15541,1.15559,1.15558,1.15578,1.1555,251
1.15551,1.15561,1.15567,1.15536,1.15558,1.1557,1.15577,1.15545,445
