Date,SPY,MSFT,INTC,GS,AMZN,AAPL,.VIX
20/05/2011,133.610001,24.49,23.219999,134.990005,198.649994,47.888573,17.43
23/05/2011,132.059998,24.17,22.860001,135.839996,196.220001,47.771427,18.27
24/05/2011,131.949997,24.15,22.610001,136.339996,193.270004,47.455715,17.82
25/05/2011,132.389999,24.190001,22.68,136.240005,192.259995,48.111427,17.07
26/05/2011,133,24.67,22.5,136.259995,195,47.857143,16.09
27/05/2011,133.509995,24.76,22.209999,138.660004,194.130005,48.201427,15.98
31/05/2011,134.899994,25.01,22.51,140.729996,196.690002,49.689999,15.45
01/06/2011,131.869995,24.43,22,136.169998,192.399994,49.35857,18.299999
02/06/2011,131.729996,24.219999,22.09,134.380005,193.649994,49.442856,18.09
03/06/2011,130.419998,23.91,21.73,135.330002,188.320007,49.062859,17.950001
06/06/2011,129.039993,24.01,21.83,133.899994,185.690002,48.291428,18.49
07/06/2011,128.960007,24.059999,22.059999,132.990005,187.550003,47.434284,18.07
08/06/2011,128.419998,23.940001,21.82,131.589996,188.050003,47.462856,18.790001
09/06/2011,129.399994,23.959999,21.76,133.529999,189.679993,47.355713,17.77
10/06/2011,127.599998,23.709999,21.379999,135.919998,186.529999,46.557144,18.860001
13/06/2011,127.699997,24.040001,21.389999,137.529999,186.289993,46.657143,19.610001
14/06/2011,129.320007,24.219999,21.82,137.100006,189.960007,47.491428,18.26
15/06/2011,127.019997,23.74,21.42,134.850006,185.979996,46.67857,21.32
16/06/2011,127.300003,24,21.42,136.089996,183.649994,46.451427,22.73
17/06/2011,127.050003,24.26,21.190001,137.229996,186.369995,45.751427,21.85
20/06/2011,127.699997,24.469999,21.33,135.139999,187.720001,45.045715,19.99
21/06/2011,129.449997,24.76,21.65,135.960007,194.229996,46.471428,18.860001
22/06/2011,128.669998,24.65,21.4,134.520004,191.630005,46.087143,18.52
23/06/2011,128.300003,24.629999,21.709999,132.360001,194.160004,47.318573,19.290001
24/06/2011,126.809998,24.299999,21.200001,130.910004,192.550003,46.621429,21.1
27/06/2011,127.940002,25.200001,21.34,130.710007,201.25,47.434284,20.559999
28/06/2011,129.610001,25.799999,21.49,129.259995,202.350006,47.894287,19.17
29/06/2011,130.720001,25.620001,21.389999,132.529999,204.179993,47.720001,17.27
30/06/2011,131.970001,26,22.16,133.089996,204.490005,47.952858,16.52
01/07/2011,133.919998,26.02,22.530001,136.649994,209.490005,49.037144,15.87
05/07/2011,133.809998,26.030001,22.440001,134.5,213.190002,49.918571,16.059999
06/07/2011,133.970001,26.33,22.75,133.889999,214.190002,50.251427,16.34
07/07/2011,135.360001,26.77,23.23,135.009995,216.740005,51.028572,15.95
08/07/2011,134.399994,26.92,23.09,134.080002,218.279999,51.387142,15.95
11/07/2011,131.970001,26.629999,22.85,132.020004,212.550003,50.57143,18.389999
12/07/2011,131.399994,26.540001,22.450001,130.309998,211.229996,50.535713,19.870001
13/07/2011,131.839996,26.629999,22.48,129.919998,213.5,51.145714,19.91
14/07/2011,130.929993,26.469999,22.27,129.889999,210.380005,51.110001,20.799999
15/07/2011,131.690002,26.780001,22.370001,130.160004,212.869995,52.131428,19.530001
18/07/2011,130.610001,26.59,22.280001,129.330002,211.529999,53.400002,20.950001
19/07/2011,132.729996,27.540001,23.059999,128.490005,218.059998,53.835712,19.209999
20/07/2011,132.649994,27.059999,22.99,132.75,215.550003,55.271427,19.09
21/07/2011,134.490005,27.1,22.809999,135.580002,213.210007,55.327145,17.559999
22/07/2011,134.580002,27.530001,23.129999,135.490005,216.520004,56.185715,17.52
25/07/2011,133.830002,27.91,23.030001,136.850006,213.490005,56.92857,19.35
26/07/2011,133.330002,28.08,22.9,137.600006,214.179993,57.630001,20.23
27/07/2011,130.600006,27.33,22.530001,134.720001,222.520004,56.084286,22.98
28/07/2011,130.220001,27.719999,22.549999,135.839996,223.899994,55.974285,23.74
29/07/2011,129.330002,27.4,22.33,134.970001,222.520004,55.782856,25.25
01/08/2011,128.779999,27.27,22.24,134.149994,221.320007,56.67857,23.66
02/08/2011,125.489998,26.799999,21.719999,131.229996,211.699997,55.558571,24.790001
03/08/2011,126.169998,26.92,21.809999,132.080002,209.960007,56.081429,23.379999
04/08/2011,120.260002,25.940001,20.85,126.230003,201.479996,53.91,31.66
05/08/2011,120.080002,25.68,20.790001,125.18,202.699997,53.374287,32
08/08/2011,112.260002,24.48,20.110001,117.660004,193.699997,50.458572,48
09/08/2011,117.480003,25.58,20.6,122.730003,205.089996,53.43,35.060001
10/08/2011,112.290001,24.200001,19.93,110.339996,194.130005,51.955715,42.990002
11/08/2011,117.330002,25.190001,20.76,118.099998,198.360001,53.385715,39
12/08/2011,118.120003,25.1,20.65,116.470001,202.300003,53.855713,36.360001
15/08/2011,120.620003,25.51,20.889999,119.129997,202.949997,54.772858,31.870001
16/08/2011,119.589996,25.35,20.790001,116.870003,197.679993,54.354286,32.849998
17/08/2011,119.669998,25.25,20.67,117.25,195.929993,54.348572,31.58
18/08/2011,114.510002,24.67,19.77,113.139999,182.520004,52.292858,42.669998
19/08/2011,112.639999,24.049999,19.190001,111.760002,178.929993,50.861427,43.049999
22/08/2011,112.730003,23.98,19.379999,106.510002,177.539993,50.919998,42.439999
23/08/2011,116.440002,24.719999,19.709999,106.860001,193.550003,53.371429,36.27
24/08/2011,118.080002,24.9,19.799999,110.309998,193.729996,53.740002,35.900002
25/08/2011,116.279999,24.57,19.42,109.839996,192.029999,53.388573,39.759998
26/08/2011,117.970001,25.25,19.77,111.75,199.270004,54.797142,35.59
29/08/2011,121.360001,25.84,20.299999,116.07,206.529999,55.709999,32.279999
30/08/2011,121.68,26.23,20.24,115.18,210.919998,55.712856,32.889999
31/08/2011,122.220001,26.6,20.129999,116.220001,215.229996,54.975716,31.620001
01/09/2011,120.940002,26.209999,19.99,112.160004,212.539993,54.432858,31.82
02/09/2011,117.849998,25.799999,19.639999,107.059998,210,53.435715,33.919998
06/09/2011,116.989998,25.51,19.540001,104.559998,216.179993,54.248573,37
07/09/2011,120.290001,26,20.08,108.339996,219.899994,54.847141,33.380001
08/09/2011,119.040001,26.219999,19.9,104.790001,217.259995,54.877144,34.32
09/09/2011,115.919998,25.74,19.700001,102.25,211.389999,53.925713,38.52
12/09/2011,116.669998,25.889999,20.280001,102.919998,216.559998,54.277142,38.59
13/09/2011,117.739998,26.040001,20.76,104.089996,219.529999,54.945713,36.91
14/09/2011,119.370003,26.5,21.120001,104.540001,222.570007,55.614285,34.599998
15/09/2011,121.43,26.99,21.540001,107.970001,226.779999,56.137142,31.969999
16/09/2011,121.519997,27.120001,21.969999,107.489998,239.300003,57.214287,30.98
19/09/2011,120.309998,27.209999,21.93,104.809998,241.690002,58.804287,32.73
20/09/2011,120.169998,26.98,22.200001,102.610001,233.25,59.064285,32.860001
21/09/2011,116.629997,25.99,21.940001,97.860001,231.869995,58.877144,37.32
22/09/2011,112.860001,25.059999,21.620001,93.980003,223.229996,57.402859,41.349998
23/09/2011,113.540001,25.059999,22.16,95.18,223.610001,57.757141,41.25
26/09/2011,116.239998,25.440001,22.24,99.139999,229.850006,57.595715,39.02
27/09/2011,117.540001,25.67,22.540001,99.550003,224.210007,57.037144,37.709999
28/09/2011,115.139999,25.58,22.309999,96.32,229.710007,56.715714,41.080002
29/09/2011,116.050003,25.450001,22.209999,99.870003,222.440002,55.795715,38.84
30/09/2011,113.150002,24.889999,21.34,94.550003,216.229996,54.474285,42.959999
03/10/2011,109.93,24.530001,20.620001,90.080002,211.979996,53.514286,45.450001
04/10/2011,112.339996,25.34,21.219999,94.580002,212.5,53.214287,40.82
05/10/2011,114.419998,25.889999,21.85,94.290001,219.5,54.035713,37.810001
06/10/2011,116.489998,26.34,22.030001,97.93,221.509995,53.91,36.27
07/10/2011,115.709999,26.25,22.290001,92.690002,224.740005,52.828571,36.200001
10/10/2011,119.580002,26.940001,22.879999,96.139999,231.320007,55.544285,33.02
11/10/2011,119.699997,27,22.99,96.699997,235.479996,57.184284,32.860001
12/10/2011,120.75,26.959999,23.120001,99.110001,236.809998,57.455715,31.26
13/10/2011,120.510002,27.18,23.389999,96.150002,236.149994,58.347141,30.700001
14/10/2011,122.57,27.27,23.5,96.730003,246.710007,60.285713,28.24
17/10/2011,120.230003,26.98,23.280001,96.900002,242.330002,59.998573,33.389999
18/10/2011,122.580002,27.309999,23.4,102.25,243.880005,60.32,31.559999
19/10/2011,121.129997,27.129999,24.24,100.790001,231.529999,56.945713,34.439999
20/10/2011,121.660004,27.040001,23.610001,100.860001,233.610001,56.472858,34.779999
21/10/2011,123.970001,27.16,24.030001,102.089996,234.779999,56.124287,31.32
24/10/2011,125.489998,27.190001,24.59,103.980003,237.610001,57.967144,29.26
25/10/2011,123.050003,26.809999,24.629999,100.440002,227.149994,56.824287,32.220001
26/10/2011,124.300003,26.59,24.700001,106.330002,198.399994,57.228573,29.860001
27/10/2011,128.630005,27.25,25.129999,116.400002,206.779999,57.812859,25.459999
28/10/2011,128.600006,26.98,24.98,115.860001,217.320007,57.849998,24.530001
31/10/2011,125.5,26.629999,24.540001,109.550003,213.509995,57.825714,29.959999
01/11/2011,122,25.99,23.9,103.540001,212.100006,56.644287,34.77
02/11/2011,123.989998,26.01,23.85,106.129997,215.619995,56.772858,32.740002
03/11/2011,126.25,26.530001,24.200001,107.68,218.289993,57.581429,30.5
04/11/2011,125.480003,26.25,23.74,105.040001,216.479996,57.177143,30.16
07/11/2011,126.260002,26.799999,24.280001,105.57,217,57.104286,29.85
08/11/2011,127.879997,27.16,24.75,108.580002,217.990005,58.032856,27.48
09/11/2011,123.160004,26.200001,23.84,99.669998,211.220001,56.468571,36.16
10/11/2011,124.32,26.280001,24.059999,99.5,210.789993,55.031429,32.810001
11/11/2011,126.660004,26.91,24.85,101.660004,217.389999,54.945713,30.040001
14/11/2011,125.459999,26.76,24.629999,99.290001,218.929993,54.18,31.129999
15/11/2011,126.080002,26.74,25.34,99.75,217.830002,55.547142,31.219999
16/11/2011,124.080002,26.07,24.940001,95.599998,211.990005,54.967144,33.509998
17/11/2011,122.110001,25.540001,24.34,92.349998,204.520004,53.915714,34.509998
18/11/2011,121.980003,25.299999,24.290001,91.910004,197.139999,53.562859,32
21/11/2011,119.660004,25,23.57,91.300003,189.25,52.715714,32.91
22/11/2011,119.190002,24.790001,23.24,89.400002,192.339996,53.787144,31.969999
23/11/2011,116.559998,24.469999,22.700001,87.889999,188.990005,52.427143,33.98
25/11/2011,116.339996,24.299999,22.73,88.75,182.399994,51.938572,34.470001
28/11/2011,119.709999,24.870001,23.459999,90.779999,194.149994,53.73143,32.130001
29/11/2011,120.050003,24.84,23.58,88.809998,188.389999,53.314285,30.639999
30/11/2011,124.989998,25.58,24.91,95.860001,192.289993,54.599998,27.799999
01/12/2011,124.970001,25.280001,24.92,94.43,197.130005,55.418571,27.41
02/12/2011,124.860001,25.219999,24.639999,97.25,196.029999,55.671429,27.52
05/12/2011,126.220001,25.700001,25.01,99.82,196.240005,56.144287,27.84
06/12/2011,126.260002,25.66,25.35,101.160004,191.990005,55.849998,28.129999
07/12/2011,126.730003,25.6,25.66,105.129997,195.320007,55.584286,28.67
08/12/2011,123.949997,25.4,24.709999,99.919998,190.479996,55.808571,30.59
09/12/2011,126.050003,25.700001,25.01,101.449997,193.029999,56.23143,26.379999
12/12/2011,124.209999,25.51,24,98.029999,189.520004,55.977142,25.67
13/12/2011,123.050003,25.76,23.559999,95.040001,180.509995,55.544285,25.41
14/12/2011,121.739998,25.59,23.309999,93.25,180.210007,54.312859,26.040001
15/12/2011,122.18,25.559999,23.309999,91.900002,181.259995,54.134285,25.110001
16/12/2011,121.589996,26,23.23,90.099998,181.259995,54.431427,24.290001
19/12/2011,120.290001,25.530001,23.1,87.699997,179.330002,54.601429,24.92
20/12/2011,123.93,26.030001,23.84,90.980003,182.520004,56.564285,23.219999
21/12/2011,124.169998,25.76,23.68,92,174.350006,56.635715,21.43
22/12/2011,125.269997,25.809999,24.02,94.419998,179.029999,56.935715,21.16
23/12/2011,126.389999,26.030001,24.4,93.790001,177.279999,57.618572,20.73
27/12/2011,126.489998,26.040001,24.559999,91.900002,176.270004,58.075714,21.91
28/12/2011,124.830002,25.82,24.23,90.120003,173.889999,57.52,23.52
29/12/2011,126.120003,26.02,24.549999,91.010002,173.860001,57.874287,22.65
30/12/2011,125.5,25.959999,24.25,90.43,173.100006,57.857143,23.4
03/01/2012,127.5,26.77,24.540001,95.360001,179.029999,58.747143,22.969999
04/01/2012,127.699997,27.4,25.110001,94.739998,177.509995,59.062859,22.219999
05/01/2012,128.039993,27.68,25.4,94.580002,177.610001,59.718571,21.48
06/01/2012,127.709999,28.110001,25.25,93.419998,182.610001,60.342857,20.629999
09/01/2012,128.020004,27.74,25.469999,94.690002,178.559998,60.247143,21.07
10/01/2012,129.130005,27.84,25.59,98.330002,179.339996,60.462856,20.690001
11/01/2012,129.199997,27.719999,25.799999,99.760002,178.899994,60.364285,21.049999
12/01/2012,129.509995,28,25.75,101.209999,175.929993,60.19857,20.469999
13/01/2012,128.839996,28.25,25.139999,98.959999,178.419998,59.972858,20.91
17/01/2012,129.339996,28.26,25.040001,97.68,181.660004,60.671429,22.200001
18/01/2012,130.770004,28.23,25.389999,104.309998,189.440002,61.30143,20.889999
19/01/2012,131.460007,28.120001,25.629999,107.68,194.449997,61.107143,19.870001
20/01/2012,131.949997,29.709999,26.379999,108.739998,190.929993,60.042858,18.280001
23/01/2012,131.610001,29.73,26.709999,108.190002,186.089996,61.058571,18.67
24/01/2012,131.460007,29.34,26.9,108.870003,187,60.058571,18.91
25/01/2012,132.559998,29.559999,26.9,108.269997,187.800003,63.808571,18.309999
26/01/2012,131.880005,29.5,26.75,108.559998,193.320007,63.51857,18.57
27/01/2012,131.820007,29.23,26.73,111.769997,195.369995,63.897144,18.530001
30/01/2012,131.369995,29.610001,26.74,109.730003,192.149994,64.715714,19.4
31/01/2012,131.320007,29.530001,26.42,111.470001,194.440002,65.211426,19.440001
01/02/2012,132.470001,29.889999,26.549999,113.449997,179.460007,65.169998,18.549999
02/02/2012,132.679993,29.950001,26.49,113.389999,181.720001,65.017143,17.98
03/02/2012,134.539993,30.24,26.74,117.529999,187.679993,65.668571,17.1
06/02/2012,134.449997,30.200001,26.719999,117.389999,183.139999,66.281425,17.76
07/02/2012,134.789993,30.35,26.639999,115.980003,184.190002,66.975716,17.65
08/02/2012,135.190002,30.66,26.85,116.150002,185.479996,68.097145,18.16
09/02/2012,135.360001,30.77,26.860001,115.879997,184.979996,70.452858,18.629999
10/02/2012,134.360001,30.5,26.700001,114.120003,185.539993,70.488571,20.790001
13/02/2012,135.360001,30.58,26.700001,114.529999,191.589996,71.800003,19.040001
14/02/2012,135.190002,30.25,26.780001,112.870003,191.300003,72.779999,19.540001
15/02/2012,134.559998,30.049999,26.58,113.169998,184.470001,71.095711,21.139999
16/02/2012,136.050003,31.290001,26.83,114.739998,179.929993,71.744286,19.219999
17/02/2012,136.410004,31.25,27.370001,115.910004,182.5,71.73143,17.780001
21/02/2012,136.470001,31.440001,27.16,116.629997,182.259995,73.550003,18.190001
22/02/2012,136.029999,31.27,26.73,114.360001,180.580002,73.291428,18.190001
23/02/2012,136.630005,31.370001,26.66,115.800003,178.889999,73.769997,16.799999
24/02/2012,136.929993,31.48,26.700001,115.870003,179.130005,74.629997,17.309999
27/02/2012,137.160004,31.35,26.889999,116.230003,178.529999,75.108574,18.190001
28/02/2012,137.559998,31.870001,27.24,117.110001,183.800003,76.487144,17.959999
29/02/2012,137.020004,31.74,26.879999,115.139999,179.690002,77.491432,18.43
01/03/2012,137.729996,32.290001,26.860001,121.129997,180.039993,77.781425,17.26
02/03/2012,137.309998,32.080002,26.92,119.959999,179.300003,77.882858,17.290001
05/03/2012,136.75,31.799999,26.540001,118.629997,180.259995,76.165718,18.049999
06/03/2012,134.75,31.559999,26.610001,113.669998,181.089996,75.751427,20.870001
07/03/2012,135.690002,31.84,26.91,116.400002,183.770004,75.812859,19.07
08/03/2012,137.039993,32.009998,26.84,117.169998,187.639999,77.427139,17.950001
09/03/2012,137.570007,31.99,27.07,117.290001,184.320007,77.881432,17.110001
12/03/2012,137.580002,32.040001,26.99,116.989998,183.389999,78.85714,15.64
13/03/2012,140.059998,32.669998,27.49,124.540001,184.589996,81.157143,14.8
14/03/2012,139.910004,32.77,27.459999,120.370003,182.259995,84.225716,15.31
15/03/2012,140.720001,32.849998,27.75,123.059998,184.429993,83.651428,15.42
16/03/2012,140.300003,32.599998,27.73,122.93,185.050003,83.652855,14.47
19/03/2012,140.850006,32.200001,27.74,124.300003,185.520004,85.871429,15.04
20/03/2012,140.440002,31.99,27.75,126.019997,192.330002,86.565712,15.58
21/03/2012,140.210007,31.91,27.780001,125.989998,191.729996,86.071426,15.13
22/03/2012,139.199997,32,27.9,124.739998,192.399994,85.620003,15.57
23/03/2012,139.649994,32.009998,27.879999,126.18,195.039993,85.150002,14.82
26/03/2012,141.610001,32.59,28.190001,128.070007,202.869995,86.711426,14.26
27/03/2012,141.169998,32.52,28.190001,126.330002,205.440002,87.78286,15.59
28/03/2012,140.470001,32.189999,27.799999,126.360001,201.160004,88.23143,15.47
29/03/2012,140.229996,32.119999,28.16,123.760002,204.610001,87.122856,15.48
30/03/2012,140.809998,32.259998,28.120001,124.370003,202.509995,85.650002,15.5
02/04/2012,141.839996,32.290001,28.379999,124.900002,198.050003,88.375717,15.64
03/04/2012,141.259995,31.940001,28.110001,122.709999,199.660004,89.902855,15.66
04/04/2012,139.860001,31.209999,27.93,119.959999,193.990005,89.187141,16.440001
05/04/2012,139.789993,31.52,28.07,118,194.389999,90.525711,16.700001
09/04/2012,138.220001,31.1,27.76,117.019997,191.869995,90.889999,18.809999
10/04/2012,135.899994,30.469999,27.450001,114.559998,186.979996,89.777145,20.389999
11/04/2012,137,30.35,27.85,115.93,187.970001,89.457146,20.02
12/04/2012,138.789993,30.98,28.48,120.389999,190.690002,88.96714,17.200001
13/04/2012,137.139999,30.809999,28.09,115.089996,188.460007,86.461426,19.549999
16/04/2012,137.050003,31.08,28.41,117.730003,185.5,82.875717,19.549999
17/04/2012,139.080002,31.440001,28.469999,116.860001,188.389999,87.099998,18.459999
18/04/2012,138.610001,31.139999,27.950001,115.330002,191.070007,86.905716,18.639999
19/04/2012,137.720001,31.01,27.690001,113.599998,191.100006,83.919998,18.360001
20/04/2012,137.949997,32.419998,27.6,112.440002,189.979996,81.854286,17.440001
23/04/2012,136.789993,32.119999,27.450001,111.75,188.240005,81.671425,18.969999
24/04/2012,137.309998,31.92,27.309999,114.110001,190.330002,80.040001,18.1
25/04/2012,139.190002,32.200001,27.860001,113.980003,194.419998,87.14286,16.82
